"Project ID","Project Name","Project Type","Task Name","Contractor Type","Labor Count","Task Duration (hours)","Task Duration (days)","Total Cost (£","Start Date","Location","Complexity Level","season"
2010,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","Specialist",15,159,19.9,255195,"2025-04-18","Lagos","Medium","Raining season"
2010,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","Specialist",20,683,85.4,805940,"2025-08-03","Calabar","Medium","Raining season"
2010,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","Specialist",17,172,21.5,195908,"2025-07-26","Bayelsa","Medium","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Subsea Pipeline Laying","Specialist",10,514,64.2,400920,"2025-07-16","Abuja","High","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","Specialist",18,711,88.9,1036638,"2025-01-19","Uyo","Medium","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Scaffolding","Specialist",13,391,48.9,589628,"2025-12-03","Onne","Medium","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Offshore Crane Installation","General",16,348,43.5,462144,"2025-11-24","Bayelsa","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","General",15,781,97.6,1066065,"2025-08-15","Bayelsa","Medium","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",8,333,41.6,269064,"2025-01-24","Bonny Island","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","General",20,771,96.4,1048560,"2025-12-27","Port Harcourt","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","Specialist",13,741,92.6,770640,"2025-10-25","Lagos","Medium","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",5,106,13.2,48760,"2025-06-08","Uyo","High","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","General",6,91,11.4,50778,"2025-01-29","Onne","Medium","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Control Room Setup","Specialist",15,797,99.6,1422645,"2025-12-16","Uyo","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","General",14,453,56.6,501018,"2025-12-21","Onne","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Instrumentation","Specialist",20,404,50.5,686800,"2025-04-03","Port Harcourt","High","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","Specialist",17,357,44.6,449106,"2025-07-06","Onne","Medium","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Scaffolding","General",25,97,12.1,261900,"2025-12-29","Abuja","Medium","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Painting & Coating","General",12,263,32.9,261948,"2025-03-28","Lagos","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","Specialist",7,477,59.6,250425,"2025-09-28","Uyo","High","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",6,169,21.1,69966,"2025-12-17","Calabar","High","Dry season"
2011,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",8,318,39.8,157728,"2025-08-18","Delta","Medium","Raining season"
2011,"NLNG Storage Tank Installation","Industrial","Pile Driving","Specialist",12,701,87.6,521544,"2025-03-15","Warri","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","General",20,768,96.0,1336320,"2025-10-12","Warri","High","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","General",12,186,23.2,109368,"2025-05-06","Lagos","High","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","General",25,740,92.5,1942500,"2025-12-22","Port Harcourt","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","Specialist",23,293,36.6,276299,"2025-06-09","Calabar","Medium","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","General",9,96,12.0,99360,"2025-12-02","Abuja","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","Specialist",6,621,77.6,380052,"2025-06-04","Delta","Medium","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","Specialist",11,662,82.8,844712,"2025-12-30","Delta","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","Specialist",5,705,88.1,253800,"2025-08-14","Delta","High","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","Specialist",19,714,89.2,841092,"2025-11-12","Lagos","Medium","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","General",14,178,22.2,239232,"2025-02-04","Port Harcourt","Medium","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Offshore Crane Installation","General",15,722,90.2,1212960,"2025-07-11","Onne","Medium","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",22,672,84.0,1182720,"2025-11-07","Delta","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","Specialist",20,109,13.6,113360,"2025-01-05","Warri","Medium","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","Specialist",13,210,26.2,292110,"2025-08-28","Lagos","Medium","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",7,379,47.4,196322,"2025-11-27","Port Harcourt","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","General",15,667,83.4,960480,"2025-01-13","Delta","High","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","General",14,574,71.8,675024,"2025-11-08","Onne","Medium","Dry season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","Specialist",9,182,22.8,142506,"2025-07-17","Bayelsa","Medium","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",12,398,49.8,434616,"2025-06-21","Bayelsa","Medium","Raining season"
2012,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","Specialist",9,583,72.9,466983,"2025-01-01","Onne","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Jetty Construction","Specialist",7,193,24.1,126994,"2025-12-06","Bayelsa","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Pile Driving","General",6,552,69.0,152352,"2025-05-20","Calabar","Medium","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",9,428,53.5,157932,"2025-12-18","Port Harcourt","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Painting & Coating","General",12,334,41.8,368736,"2025-10-27","Warri","Medium","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",25,638,79.8,1866150,"2025-10-16","Bayelsa","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",18,671,83.9,881694,"2025-05-29","Port Harcourt","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Scaffolding","General",17,707,88.4,492779,"2025-10-17","Warri","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Painting & Coating","General",20,155,19.4,164300,"2025-10-01","Bonny Island","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","General",8,463,57.9,377808,"2025-12-23","Lagos","Medium","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Structural Steel Assembly","Specialist",22,594,74.2,692604,"2025-12-10","Bayelsa","Medium","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","Specialist",9,638,79.8,304326,"2025-03-16","Lagos","Medium","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","General",18,547,68.4,600606,"2025-04-07","Bayelsa","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","Specialist",15,350,43.8,614250,"2025-03-15","Calabar","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","General",7,137,17.1,50827,"2025-12-24","Port Harcourt","Medium","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Instrumentation","General",6,455,56.9,256620,"2025-03-11","Bayelsa","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Jetty Construction","Specialist",17,735,91.9,787185,"2025-10-09","Delta","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",19,277,34.6,284202,"2025-09-28","Bonny Island","High","Raining season"
2013,"NLNG Storage Tank Installation","Industrial","Cathodic Protection","Specialist",17,137,17.1,221255,"2025-01-30","Onne","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","General",9,652,81.5,516384,"2025-02-12","Uyo","High","Dry season"
2013,"NLNG Storage Tank Installation","Industrial","Compressor Installation","General",22,544,68.0,1136960,"2025-08-01","Port Harcourt","Medium","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","General",8,402,50.2,167232,"2025-08-30","Onne","Medium","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",17,604,75.5,636616,"2025-07-12","Lagos","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","Specialist",6,791,98.9,213570,"2025-04-26","Uyo","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","Specialist",11,200,25.0,165000,"2025-10-03","Onne","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",9,398,49.8,397602,"2025-09-12","Uyo","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","Specialist",11,653,81.6,287320,"2025-06-26","Uyo","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",19,518,64.8,728308,"2025-05-15","Warri","Medium","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","General",5,99,12.4,56925,"2025-08-29","Port Harcourt","Medium","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","General",10,684,85.5,526680,"2025-01-26","Port Harcourt","Medium","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","General",19,121,15.1,140239,"2025-10-30","Bonny Island","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","Specialist",6,297,37.1,144342,"2025-11-17","Bonny Island","Medium","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","General",14,629,78.6,519554,"2025-01-20","Calabar","High","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","Specialist",17,342,42.8,430236,"2025-02-19","Abuja","High","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","Specialist",19,670,83.8,814720,"2025-02-04","Onne","High","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","General",20,354,44.2,389400,"2025-01-31","Warri","High","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Subsea Pipeline Laying","General",12,121,15.1,158268,"2025-06-05","Port Harcourt","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","Specialist",10,527,65.9,590240,"2025-11-21","Abuja","High","Dry season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",13,165,20.6,139425,"2025-08-09","Bonny Island","High","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Subsea Pipeline Laying","General",17,656,82.0,446080,"2025-06-22","Calabar","Medium","Raining season"
2014,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","Specialist",13,494,61.8,699998,"2025-02-08","Abuja","High","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","Specialist",23,321,40.1,561108,"2025-02-03","Delta","High","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Scaffolding","General",12,150,18.8,136800,"2025-06-13","Port Harcourt","Medium","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Control Room Setup","General",24,301,37.6,390096,"2025-12-25","Warri","Medium","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","General",6,252,31.5,136080,"2025-11-29","Abuja","Medium","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Safety Systems Installation","Specialist",25,515,64.4,592250,"2025-07-25","Uyo","Medium","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Cathodic Protection","Specialist",14,562,70.2,849744,"2025-08-23","Lagos","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","Specialist",11,140,17.5,143220,"2025-11-24","Calabar","High","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","HVAC for Control Room","General",24,575,71.9,634800,"2025-08-04","Bonny Island","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Fire Protection Systems","General",20,627,78.4,1341780,"2025-12-15","Abuja","High","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Electrical Cabling","Specialist",23,102,12.8,260406,"2025-06-25","Abuja","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Electrical Cabling","Specialist",12,482,60.2,688296,"2025-06-08","Onne","Medium","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Instrumentation","Specialist",5,715,89.4,225225,"2025-08-26","Bonny Island","Medium","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Safety Systems Installation","General",10,438,54.8,389820,"2025-03-07","Bayelsa","Medium","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Pile Driving","General",17,137,17.1,100147,"2025-10-31","Onne","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","General",10,87,10.9,66990,"2025-03-04","Calabar","High","Dry season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Scaffolding","General",22,200,25.0,519200,"2025-10-06","Bonny Island","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Instrumentation","General",16,493,61.6,828240,"2025-09-30","Bonny Island","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Subsea Pipeline Laying","General",9,624,78.0,393120,"2025-07-20","Bayelsa","High","Raining season"
2015,"NLNG Jetty and Loading Bay Upgrade","Marine","Instrumentation","Specialist",15,426,53.2,632610,"2025-09-24","Bonny Island","Medium","Raining season"
